Employee Code,First Name,Middle Name,Last Name,Date of Birth,Gender,Email Address,Phone Number,Emergency Contact,Address,Highest Degree,Field of Study,Relation With Employee,Relation Contact,Date of Join,Job Title,Department,Employment Type,Monthly Salary,Annual CTC,Pay Grade,Bonus,Benefits,Total Benefit Cost,Budget Allocation,Final Payout,Employee Satisfaction,Engagement Score,Performance
E10621,Fateh,Ela,Sastry,1986-08-06,Male,fateh.sastry@gmail.com,9100196425,9373179819,"H.No. 85, Dhaliwal Chowk, Amravati, Mizoram, 232758, India",PhD,Marketing,Father,9291914116,2024-04-20,SEO Specialist,Marketing,Contract,48595.94,583151.28,D,48595.94,"Travel Allowance, Remote Work, Health Insurance",20000,720000,651747.22,3.86,2.95,2.01
E10622,Manikya,Riya,Borah,1987-10-07,Female,manikya.borah@gmail.com,9896498799,9133557655,"71/85, Sant Ganj, Delhi, Odisha, 589535, India",Master's,Engineering,Mother,9079982526,2023-06-22,System Architect,Engineering,Part-time,51769.51,621234.12,C,51769.51,"Paid Time Off, Remote Work",7000,720000,680003.63,4.44,1.88,2.72
E10623,Adah,Amani,Sen,1983-04-05,Female,adah.sen@gmail.com,9805333373,9213171917,"01/33
Saran Street, Ahmedabad, West Bengal, 382690, India",Master's,Finance,Brother,9951253752,2024-04-29,Financial Analyst,Finance,Contract,47506.07,570072.84,D,47506.07,"Health Insurance, Remote Work, Travel Allowance",20000,720000,637578.9099999999,1.54,1.43,2.56
E10624,Mamooty,Samarth,Upadhyay,1969-02-19,Female,mamooty.upadhyay@gmail.com,9608623386,9972562663,"824
Bhavsar, Hospet, Madhya Pradesh, 397093, India",PhD,Finance,Aunty,9865223306,2023-06-27,Finance Manager,Finance,Contract,83241.91,998902.92,B,83241.91,"Travel Allowance, Remote Work",8000,1080000,1090144.83,1.19,2.79,2.77
E10625,Uthkarsh,Himmat,Jain,1992-01-13,Female,uthkarsh.jain@gmail.com,9090795828,9263271532,"H.No. 064, Sibal Nagar, Gulbarga, Jharkhand, 060909, India",Master's,Business Administration,Mother,9171876109,2016-02-03,HR Specialist,HR,Full-time,51772.27,621267.24,C,51772.27,"Education Assistance, Health Insurance, Paid Time Off, Remote Work, Gym Membership, Travel Allowance",35000,720000,708039.51,2.81,3.87,2.87
E10626,Farhan,Farhan,Kala,1979-01-26,Male,farhan.kala@gmail.com,9898743612,9580162176,"958, Anne Circle, Hyderabad, Bihar, 482342, India",Master's,Business Administration,Aunty,9951576968,2024-05-12,Recruiter,HR,Intern,19170.39,230044.68,D,19170.39,Travel Allowance,6000,240000,255215.07,1.4,4.91,2.15
E10627,Ahana ,Nitara,Rege,1997-10-31,Female,ahana .rege@gmail.com,9553188459,9056704398,"H.No. 01, Soman Marg, Mathura, Nagaland, 959793, India",Master's,Marketing,Brother,9365847714,2020-01-13,Content Strategist,Marketing,Full-time,84214.8,1010577.6000000001,B,84214.8,"Travel Allowance, Remote Work",8000,1200000,1102792.4000000001,2.13,4.36,3.53
E10628,Manikya,Nishith,Grover,1985-06-11,Female,manikya.grover@gmail.com,9307562655,9857023694,"44/891, Singhal Path, Hospet, Kerala, 817972, India",Master's,Engineering,Aunty,9377897410,2018-07-27,System Architect,Engineering,Part-time,50708.14,608497.6799999999,C,50708.14,Travel Allowance,6000,720000,665205.82,1.05,1.08,2.94
E10629,Indrajit,Adira,Sabharwal,1970-01-09,Female,indrajit.sabharwal@gmail.com,9820973829,9195180775,"798
Gaba Nagar, Panihati, Assam, 765660, India",PhD,Marketing,Father,9306282375,2017-01-20,SEO Specialist,Marketing,Full-time,71556.21,858674.52,C,71556.21,"Travel Allowance, Free Meals, Gym Membership, Paid Time Off, Education Assistance, Remote Work, Health Insurance, Stock Options",47000,960000,977230.73,1.92,3.25,4.95
E10630,Tara,Badal,Lanka,1983-02-11,Female,tara.lanka@gmail.com,9629165848,9855786059,"690
Mann Marg, Chandrapur, Mizoram, 825638, India",Master's,Computer Science,Mother,9958378006,2023-02-15,QA Engineer,Engineering,Part-time,30461.94,365543.27999999997,D,30461.94,"Remote Work, Paid Time Off",7000,480000,403005.22,1.2,1.37,3.32
E10631,Ojas,Rania,Barad,1994-03-15,Female,ojas.barad@gmail.com,9817455968,9941911429,"H.No. 34
Sastry Road, Shivpuri, Manipur, 803037, India",PhD,Computer Science,Father,9298180984,2022-12-17,QA Engineer,Engineering,Full-time,68366.26,820395.1199999999,C,68366.26,"Travel Allowance, Remote Work, Free Meals, Stock Options, Education Assistance, Retirement Plan",42000,960000,930761.3799999999,1.17,2.62,4.68
E10632,Stuvan,Armaan,Vora,1989-09-17,Female,stuvan.vora@gmail.com,9598456276,9350098213,"H.No. 19
Vyas Zila, Aurangabad, Nagaland, 833032, India",Master's,Sales,Sister,9028213271,2024-05-25,Sales Executive,Sales,Contract,34751.44,417017.28,D,34751.44,Remote Work,2000,480000,453768.72000000003,1.26,3.47,4.27
E10633,Bhavin,Hunar,Shankar,1973-12-28,Female,bhavin.shankar@gmail.com,9345779717,9239185168,"34, Kurian Chowk, Kollam, Tripura, 184480, India",Master's,Marketing,Brother,9433377832,2024-07-08,Brand Manager,Marketing,Intern,19749.59,236995.08000000002,D,19749.59,"Travel Allowance, Education Assistance",13000,240000,269744.67000000004,2.82,2.95,4.68
E10634,Sumer,Advik,Vohra,1973-07-14,Female,sumer.vohra@gmail.com,9151266314,9418792295,"13/65, Sama Street, Bidar, Odisha, 620733, India",Bachelor's,Computer Science,Uncle,9270758023,2024-08-06,DevOps Engineer,Engineering,Contract,67962.83,815553.96,C,67962.83,"Health Insurance, Remote Work, Travel Allowance",20000,900000,903516.7899999999,4.54,4.69,3.54
E10635,Stuvan,Kaira,Bassi,1976-12-16,Female,stuvan.bassi@gmail.com,9250335113,9890131127,"H.No. 85
Agrawal Ganj, Latur, Uttarakhand, 754876, India",Bachelor's,Marketing,Brother,9709702644,2021-03-23,Brand Manager,Marketing,Part-time,44538.34,534460.08,D,44538.34,"Paid Time Off, Travel Allowance",11000,600000,589998.4199999999,2.37,3.59,3.12
E10636,Vritika,Dhanuk,Bhagat,1998-10-10,Female,vritika.bhagat@gmail.com,9298954844,9227183351,"52
Gera Chowk, Dehri, Himachal Pradesh, 146164, India",Bachelor's,Computer Science,Sister,9885560116,2015-01-18,Software Engineer,Engineering,Full-time,98080.56,1176966.72,B,98080.56,"Health Insurance, Travel Allowance, Retirement Plan, Paid Time Off",38000,1200000,1313047.28,3.97,4.03,2.92
E10637,Ryan,Divit,Sarma,1985-07-14,Male,ryan.sarma@gmail.com,9628812965,9733735241,"65/076
Yohannan Circle, Raichur, Andhra Pradesh, 735368, India",PhD,Engineering,Aunty,9831657412,2023-04-03,QA Engineer,Engineering,Full-time,69577.31,834927.72,C,69577.31,"Gym Membership, Education Assistance, Free Meals, Paid Time Off, Health Insurance, Stock Options",39000,960000,943505.03,3.56,1.36,4.27
E10638,Piya,Hazel,Gera,2002-02-17,Female,piya.gera@gmail.com,9260837707,9050502924,"H.No. 34, Hora Path, Davanagere, Uttarakhand, 326582, India",Bachelor's,Computer Science,Brother,9669640853,2017-03-11,QA Engineer,Engineering,Part-time,38478.01,461736.12,D,38478.01,"Paid Time Off, Remote Work, Travel Allowance",13000,480000,513214.13,3.92,2.23,2.85
E10639,Yuvaan,Nakul,Kurian,1987-04-18,Female,yuvaan.kurian@gmail.com,9072400000,9747839840,"01/34
Jani Zila, Vijayanagaram, Kerala, 946890, India",PhD,Computer Science,Brother,9467317147,2023-09-22,System Architect,Engineering,Full-time,142560.14,1710721.6800000002,A,142560.14,"Paid Time Off, Remote Work, Retirement Plan, Free Meals",24000,1800000,1877281.8200000003,2.58,2.34,4.56
E10640,Amani,Hansh,Shanker,1977-08-27,Female,amani.shanker@gmail.com,9298396155,9085645867,"H.No. 960
Sura Road, Moradabad, Gujarat, 015008, India",Master's,Computer Science,Brother,9120971909,2018-03-08,QA Engineer,Engineering,Part-time,35411.41,424936.92000000004,D,35411.41,"Paid Time Off, Travel Allowance, Remote Work",13000,480000,473348.3300000001,4.83,1.65,2.38
E10641,Anahita,Farhan,Srinivas,1969-09-04,Female,anahita.srinivas@gmail.com,9264935351,9607567813,"70/197
Bera Road, Bidhannagar, Bihar, 980220, India",Bachelor's,Marketing,Aunty,9839645871,2023-12-04,Content Strategist,Marketing,Contract,64211.91,770542.92,C,64211.91,"Remote Work, Travel Allowance, Health Insurance",20000,900000,854754.8300000001,3.6,2.56,2.77
E10642,Tanya,Eva,Mand,2002-01-01,Female,tanya.mand@gmail.com,9790554648,9680683047,"H.No. 969
Sankar Chowk, Tirupati, Maharashtra, 534278, India",PhD,Finance,Aunty,9396899106,2015-12-07,Accountant,Finance,Full-time,53442.05,641304.6000000001,C,53442.05,Paid Time Off,5000,720000,699746.6500000001,2.46,3.21,3.35
E10643,Ela,Ira,Shetty,1988-05-03,Female,ela.shetty@gmail.com,9092423968,9716329840,"09
Dutt Street, Loni, Uttar Pradesh, 875045, India",Master's,Finance,Father,9086270730,2017-07-17,Controller,Finance,Part-time,40653.45,487841.39999999997,D,40653.45,"Travel Allowance, Remote Work, Paid Time Off",13000,600000,541494.85,3.97,2.54,2.91
E10644,Vivaan,Aaryahi,Sodhi,1982-07-19,Female,vivaan.sodhi@gmail.com,9986619295,9840568657,"255
Ben Zila, Madurai, Rajasthan, 981468, India",Master's,Engineering,Sister,9758779835,2024-05-20,System Architect,Engineering,Contract,76874.83,922497.96,C,76874.83,"Remote Work, Travel Allowance",8000,1080000,1007372.7899999999,3.74,4.41,3.0
E10645,Tejas,Zeeshan,Joshi,1979-09-04,Female,tejas.joshi@gmail.com,9246707805,9587698434,"H.No. 310, Maharaj Ganj, Amravati, Tamil Nadu, 016392, India",Bachelor's,Finance,Father,9759030317,2023-04-17,Financial Analyst,Finance,Contract,48956.38,587476.5599999999,D,48956.38,"Travel Allowance, Health Insurance, Remote Work",20000,720000,656432.94,4.78,3.9,4.1
E10646,Jayan,Anika,Dani,1986-09-10,Female,jayan.dani@gmail.com,9575903490,9696212726,"55, Sani Circle, Guwahati, Mizoram, 008829, India",PhD,Engineering,Father,9849108578,2024-04-13,Software Engineer,Engineering,Intern,19594.98,235139.76,D,19594.98,Education Assistance,7000,240000,261734.74000000002,2.92,2.66,2.26
E10647,Nehmat,Kismat,Mane,1986-11-25,Female,nehmat.mane@gmail.com,9899997362,9384001759,"H.No. 747
Reddy Zila, Chittoor, Manipur, 863060, India",PhD,Engineering,Sister,9839855776,2023-12-29,System Architect,Engineering,Contract,77913.89,934966.6799999999,C,77913.89,"Travel Allowance, Remote Work, Health Insurance",20000,1080000,1032880.57,2.22,4.3,3.52
E10648,Piya,Anay,Koshy,2004-11-22,Female,piya.koshy@gmail.com,9168349316,9654346564,"13/797
Dhar Chowk, Bangalore, Chhattisgarh, 398455, India",PhD,Finance,Father,9018259690,2021-03-16,Financial Analyst,Finance,Full-time,66340.54,796086.48,C,66340.54,"Travel Allowance, Gym Membership, Paid Time Off, Stock Options, Retirement Plan, Remote Work, Health Insurance, Education Assistance",60000,960000,922427.02,2.91,4.37,4.89
E10649,Advika,Taran,Sastry,1996-01-14,Female,advika.sastry@gmail.com,9003978121,9240371096,"02, Gill Chowk, Giridih, Goa, 741033, India",Master's,Engineering,Sister,9272265772,2024-03-26,Software Engineer,Engineering,Contract,65146.24,781754.88,C,65146.24,"Remote Work, Health Insurance",14000,900000,860901.12,3.24,3.27,4.1
E10650,Prisha,Madhav,Bhatt,2003-05-06,Female,prisha.bhatt@gmail.com,9086129193,9989539191,"372, Bawa Chowk, Avadi, Uttarakhand, 640103, India",Bachelor's,Business Administration,Sister,9571244886,2018-09-25,HR Manager,HR,Part-time,51872.25,622467.0,C,51872.25,"Travel Allowance, Remote Work",8000,720000,682339.25,3.99,2.21,3.6
E10651,Yuvraj ,Samarth,Ramachandran,2005-01-09,Female,yuvraj .ramachandran@gmail.com,9175005821,9088503205,"H.No. 945, Tak Road, Eluru, Manipur, 990030, India",Bachelor's,Engineering,Aunty,9730724145,2023-04-22,Software Engineer,Engineering,Contract,63939.96,767279.52,C,63939.96,Travel Allowance,6000,900000,837219.48,2.11,2.57,3.53
E10652,Inaaya ,Rati,Kuruvilla,1975-08-03,Female,inaaya .kuruvilla@gmail.com,9853948062,9571739949,"35/96, Bora Zila, Madhyamgram, Nagaland, 653470, India",Master's,Business Administration,Mother,9659163630,2024-05-06,HR Specialist,HR,Intern,10985.89,131830.68,D,10985.89,"Travel Allowance, Education Assistance",13000,180000,155816.57,2.32,3.87,4.65
E10653,Aarush,Aradhya,Mani,1992-09-18,Female,aarush.mani@gmail.com,9684386996,9707027099,"44/27, Krish Zila, Mangalore, Assam, 192620, India",Bachelor's,Computer Science,Father,9347473707,2021-04-30,QA Engineer,Engineering,Full-time,78117.17,937406.04,C,78117.17,Education Assistance,7000,960000,1022523.2100000001,1.15,3.23,2.36
E10654,Raunak,Dharmajan,Dugal,1994-11-01,Female,raunak.dugal@gmail.com,9768034518,9834462380,"465
Sampath Chowk, Deoghar, Goa, 909911, India",Master's,Marketing,Father,9195881272,2017-10-11,SEO Specialist,Marketing,Part-time,35113.82,421365.83999999997,D,35113.82,"Paid Time Off, Remote Work, Travel Allowance",13000,480000,469479.66,1.36,1.97,2.42
E10655,Ritvik,Shaan,Kurian,1994-02-16,Female,ritvik.kurian@gmail.com,9326162155,9241986963,"35/97, Jha Chowk, Jhansi, Madhya Pradesh, 382689, India",Master's,Finance,Aunty,9282914220,2020-04-21,Controller,Finance,Full-time,92723.03,1112676.3599999999,B,92723.03,"Education Assistance, Health Insurance, Gym Membership, Stock Options, Remote Work, Paid Time Off, Retirement Plan",54000,1200000,1259399.39,1.25,2.15,2.08
E10656,Vivaan,Dhanuk,Sandal,1998-08-01,Female,vivaan.sandal@gmail.com,9877961993,9521716525,"83/61, Kaul Zila, Maheshtala, Karnataka, 422400, India",PhD,Computer Science,Brother,9475970769,2024-06-14,QA Engineer,Engineering,Intern,16654.73,199856.76,D,16654.73,Travel Allowance,6000,216000,222511.49000000002,1.45,1.89,4.78
E10657,Ela,Sana,Vig,2005-12-19,Female,ela.vig@gmail.com,9623152708,9191836464,"H.No. 95, Ghosh Path, Muzaffarnagar, Arunachal Pradesh, 842101, India",Bachelor's,Computer Science,Sister,9020653767,2017-07-24,Software Engineer,Engineering,Part-time,47345.2,568142.3999999999,D,47345.2,Travel Allowance,6000,600000,621487.5999999999,3.33,4.76,3.74
E10658,Faiyaz,Ahana ,Goswami,1976-05-10,Female,faiyaz.goswami@gmail.com,9184790468,9656807162,"H.No. 193, Joshi Path, Bhatpara, Tripura, 772933, India",PhD,Business Administration,Uncle,9916507041,2021-05-07,HR Coordinator,HR,Full-time,63234.35,758812.2,C,63234.35,"Stock Options, Health Insurance, Remote Work, Retirement Plan, Travel Allowance, Education Assistance, Free Meals",54000,960000,876046.5499999999,2.37,4.39,4.52
E10659,Tushar,Samar,Guha,1969-06-07,Female,tushar.guha@gmail.com,9672371997,9177322505,"H.No. 169
Kakar Circle, Nellore, Karnataka, 156214, India",Master's,Sales,Aunty,9273701841,2022-03-29,Account Manager,Sales,Full-time,86690.71,1040288.52,B,86690.71,"Remote Work, Travel Allowance, Health Insurance, Free Meals",22000,1200000,1148979.23,3.56,1.04,3.86
E10660,Samarth,Shlok,Amble,2003-11-25,Female,samarth.amble@gmail.com,9496414104,9042795545,"13/49, Bhatti Street, Nizamabad, Uttar Pradesh, 411394, India",Bachelor's,Computer Science,Father,9754054052,2024-03-17,Software Engineer,Engineering,Contract,60678.85,728146.2,C,60678.85,"Health Insurance, Travel Allowance, Remote Work",20000,900000,808825.0499999999,4.64,3.31,2.07
E10661,Rania,Baiju,Talwar,1994-02-20,Female,rania.talwar@gmail.com,9128360613,9141120239,"767, Saini Circle, Raurkela Industrial Township, Rajasthan, 057024, India",PhD,Business Administration,Father,9010541428,2024-05-04,HR Coordinator,HR,Contract,59520.54,714246.48,C,59520.54,"Travel Allowance, Health Insurance, Remote Work",20000,720000,793767.02,2.98,1.91,2.25
E10662,Divij,Shamik,Basak,2000-07-18,Female,divij.basak@gmail.com,9612822001,9313322076,"H.No. 800, Borra Road, Orai, Jharkhand, 726165, India",PhD,Computer Science,Sister,9145101825,2014-09-03,QA Engineer,Engineering,Full-time,71974.68,863696.1599999999,C,71974.68,Retirement Plan,15000,960000,950670.8399999999,4.43,4.45,4.62
E10663,Chirag,Shray,Uppal,1986-11-02,Female,chirag.uppal@gmail.com,9006542644,9890647773,"768, Mane Path, Gopalpur, Meghalaya, 262522, India",Bachelor's,Business Administration,Sister,9041238404,2023-12-29,HR Coordinator,HR,Contract,53477.5,641730.0,C,53477.5,"Remote Work, Travel Allowance, Health Insurance",20000,720000,715207.5,2.9,4.06,4.2
E10664,Tanya,Vardaniya,Ramakrishnan,1983-08-07,Female,tanya.ramakrishnan@gmail.com,9942996970,9183703282,"H.No. 902
Chandra Zila, Bikaner, Chhattisgarh, 962669, India",Master's,Computer Science,Father,9210390455,2024-07-11,Software Engineer,Engineering,Part-time,43685.58,524226.96,D,43685.58,"Remote Work, Paid Time Off",7000,600000,574912.54,1.5,4.32,3.17
E10665,Shaan,Shayak,Wagle,1987-10-25,Female,shaan.wagle@gmail.com,9887859095,9467708982,"H.No. 28, Tara Chowk, Phagwara, Goa, 400412, India",PhD,Engineering,Brother,9003224644,2024-02-16,DevOps Engineer,Engineering,Intern,19763.72,237164.64,D,19763.72,"Travel Allowance, Education Assistance",13000,240000,269928.36,4.59,2.94,2.77
E10666,Seher,Kanav,Sanghvi,1997-12-02,Female,seher.sanghvi@gmail.com,9713625803,9295307726,"44, Ramakrishnan Marg, Noida, Chhattisgarh, 765434, India",PhD,Engineering,Mother,9127881223,2024-01-16,QA Engineer,Engineering,Contract,51582.15,618985.8,C,51582.15,"Remote Work, Health Insurance, Travel Allowance",20000,720000,690567.9500000001,3.29,3.97,4.02
E10667,Adah,Dhruv,Vasa,1982-09-03,Female,adah.vasa@gmail.com,9948266779,9984142669,"H.No. 44
Joshi Street, Khora , Haryana, 128055, India",Master's,Engineering,Uncle,9907677398,2023-03-07,QA Engineer,Engineering,Contract,57452.15,689425.8,C,57452.15,Travel Allowance,6000,720000,752877.9500000001,1.21,1.41,4.95
E10668,Sara,Aradhya,Kala,1971-02-02,Female,sara.kala@gmail.com,9288868136,9743186716,"H.No. 080, Dara Marg, Hubli–Dharwad, Nagaland, 215398, India",Master's,Business Administration,Aunty,9580808951,2023-04-09,HR Specialist,HR,Contract,34102.68,409232.16000000003,D,34102.68,"Travel Allowance, Health Insurance, Remote Work",20000,480000,463334.84,2.01,1.3,4.08
E10669,Tejas,Amira,Kumar,2006-07-18,Female,tejas.kumar@gmail.com,9060200958,9401984998,"07
Rajan Road, Tinsukia, Manipur, 955633, India",PhD,Marketing,Mother,9694167295,2023-10-19,Content Strategist,Marketing,Contract,66869.18,802430.1599999999,C,66869.18,"Remote Work, Travel Allowance, Health Insurance",20000,900000,889299.3399999999,2.94,3.6,2.15
E10670,Umang,Zeeshan,Bose,1995-10-14,Female,umang.bose@gmail.com,9803916200,9729123500,"86, Barad Marg, Kolkata, Haryana, 166080, India",Bachelor's,Sales,Mother,9208544370,2023-08-15,Sales Coordinator,Sales,Contract,58303.38,699640.5599999999,C,58303.38,"Remote Work, Health Insurance, Travel Allowance",20000,720000,777943.94,1.56,1.53,3.34
E10671,Anaya,Indranil,Srinivas,1986-02-03,Female,anaya.srinivas@gmail.com,9329874617,9954370190,"H.No. 85, Kaur, North Dumdum, Haryana, 539590, India",Bachelor's,Business Administration,Mother,9062214880,2015-02-09,Recruiter,HR,Full-time,93769.22,1125230.6400000001,B,93769.22,"Health Insurance, Gym Membership, Remote Work, Paid Time Off, Stock Options, Travel Allowance, Retirement Plan, Free Meals",55000,1200000,1273999.86,1.77,3.7,2.12
E10672,Aniruddh,Divij,Tella,1985-07-22,Female,aniruddh.tella@gmail.com,9326444590,9043483574,"81/834, Jaggi Street, Panvel, Punjab, 369860, India",Bachelor's,Marketing,Brother,9351723062,2017-12-27,Marketing Manager,Marketing,Part-time,57395.49,688745.88,C,57395.49,"Paid Time Off, Travel Allowance",11000,720000,757141.37,1.98,2.26,3.42
E10673,Jhanvi,Bhamini,Krishna,1975-04-16,Female,jhanvi.krishna@gmail.com,9892145697,9679137771,"51/35, Dara, Danapur, Himachal Pradesh, 914857, India",PhD,Sales,Uncle,9575915796,2023-08-05,Account Manager,Sales,Contract,67194.39,806332.6799999999,C,67194.39,Remote Work,2000,900000,875527.07,3.09,3.2,3.39
E10674,Ritvik,Charvi,Hayre,1969-08-02,Female,ritvik.hayre@gmail.com,9024469407,9649833593,"18, Bala Road, Panipat, Odisha, 334479, India",Master's,Computer Science,Sister,9279465028,2014-12-19,QA Engineer,Engineering,Full-time,69432.21,833186.52,C,69432.21,"Travel Allowance, Remote Work",8000,960000,910618.73,1.95,4.83,3.08
E10675,Bhavin,Nitya,Karan,1984-09-30,Female,bhavin.karan@gmail.com,9576759928,9287585723,"27/25
Gaba Chowk, Tezpur, Odisha, 498722, India",Master's,Engineering,Father,9464005050,2016-06-18,DevOps Engineer,Engineering,Part-time,45983.26,551799.12,D,45983.26,"Paid Time Off, Remote Work, Travel Allowance",13000,600000,610782.38,4.59,3.45,3.27
E10676,Oorja,Sahil,Jayaraman,1994-05-28,Female,oorja.jayaraman@gmail.com,9086116452,9686730506,"80/51, Chana Chowk, Ambala, Goa, 157376, India",Master's,Finance,Sister,9241718402,2022-01-08,Controller,Finance,Full-time,95294.29,1143531.48,B,95294.29,Free Meals,2000,1200000,1240825.77,3.53,2.43,4.13
E10677,Hrishita,Yashvi,Chhabra,1996-06-19,Female,hrishita.chhabra@gmail.com,9188621617,9749375171,"873
Babu Marg, Dindigul, Nagaland, 278322, India",Master's,Marketing,Uncle,9380426223,2024-04-05,Content Strategist,Marketing,Intern,19017.86,228214.32,D,19017.86,Education Assistance,7000,240000,254232.18,3.08,4.45,2.67
